DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-07,86.54136958000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-08,89.09206257999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-01,96.16623711,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-02,97.13273196,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-04,97.71262886,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-05,98.67912371,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-06,97.13273196,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-07,100.22551546,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-08,99.45231958000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-10,99.06572165,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-11,98.38917525000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2011-12,97.32603092,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2012-01,97.71262886,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2012-02,98.0992268,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2012-03,98.87242268,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),DEU,M,PRVM,IX,BTE,Y,_Z,2012-05,99.06572165,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2022-10,103.68421053,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2022-12,104.84210526,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2023-01,103.68421053,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2023-07,102.63157894999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2023-12,103.26315789,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2024-10,98.52631579,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2025-06,98.73684211,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2025-07,99.36842105,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2025-08,97.15789473999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2020-06,91.78947368,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2020-07,98.21052632,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2020-12,100.84210526,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2021-01,103.47368421,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-04,90.25517642999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-05,96.21058057,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-06,100.11239706999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-07,101.03651149999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-08,102.57670221999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-12,103.60349604000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2012-01,103.91153419000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2012-03,103.50081666,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2012-07,99.9070383,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2012-08,98.67488573,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2012-12,97.44273315000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-02,97.02891872,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-03,97.92918704,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-04,98.12924666,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2026-05,92.73590972660341,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-07,100.12984293,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-08,100.42993236999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-09,101.23017087,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-10,101.53026031,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2014-01,103.63088639,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2014-08,99.52966404,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2014-09,100.62999199,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2014-10,100.62999199,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2014-12,100.22987273999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2015-02,99.82975348999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2015-03,99.32960442,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2015-04,99.72972368,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2015-06,100.52996218000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2015-09,100.52996218000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2016-01,100.32990255,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2016-07,99.72972368,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2016-10,101.13014106,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-05,102.23046901,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-08,103.83094601,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-12,105.53145283,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-02,104.12293204000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-07,103.48525878999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-12,104.39622057,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2019-06,102.30100847000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2019-07,102.20991229,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2019-08,101.20785431999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2019-09,102.39210463999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2019-11,98.01948807999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-01,98.47496896999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-02,96.01537215,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-04,87.08794666,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-09,91.00508233,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2020-12,94.37564094,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2021-04,98.7482575,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-02,96.6530454,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-03,96.01537215,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-07,96.56194922,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-09,97.10852629,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2022-10,96.83523776,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-04,95.46879508,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-06,95.46879508,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2023-10,95.19550654,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-09,92.28042883,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-10,93.82906387,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2024-11,92.09823646999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2025-01,91.46056322,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2025-02,92.64481354,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2025-07,92.09823646999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-03,88.61230633,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-09,101.96062593999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2011-10,103.60349604000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2012-09,96.51861871,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-01,95.42844171,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2013-05,99.62969386,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2026-02,92.73590972,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2026-03,92.55371737,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2026-04,93.19139061917019,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2016-12,101.53026031,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-01,100.73002181,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-02,101.4302305,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-03,101.53026031,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-04,103.83094601,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-06,103.0307075,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-07,102.53055844000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-09,102.63058825,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-10,103.23076713999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2017-11,104.03100563000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-01,102.11881611,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-03,105.12499,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-04,103.84964350000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-05,104.12293204000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-06,103.66745114,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),JPN,M,PRVM,IX,BTE,Y,_Z,2018-08,103.84964350000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-03,114.91195404000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-04,118.42315263,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-05,119.06155238,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-03,121.93435123,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-04,119.80635207999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-06,119.69995211999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-08,113.95435441999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2022-11,111.18795552,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2023-01,109.59195616,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2020-08,106.18715753000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2020-09,110.76235569999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2010-05,106.73684211000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2010-06,109.26315789,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2010-07,109.15789473999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2010-10,108.63157894999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2010-11,109.36842105,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2010-12,110.21052631999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2011-04,112.21052631999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2011-06,109.26315789,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2011-08,107.89473684,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2011-12,108.10526315999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-01,103.78947368,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-03,104.63157894999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-04,103.05263158,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-05,104.73684211,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-06,102.52631579,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-07,103.68421053,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-10,100.73684211,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2012-12,100.21052632,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2013-02,99.57894737000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2013-05,100.10526315999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2013-07,99.89473684,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2013-10,100.31578947,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2013-12,98.94736842,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2014-03,98.63157894999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2014-04,99.68421052999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2014-07,98.84210526,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2014-09,98.10526315999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2015-03,99.78947368,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2015-05,100.94736842,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2015-08,98.94736842,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2015-09,100.10526315999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2015-11,100.94736842,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2015-12,99.05263158,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),ITA,M,PRVM,IX,BTE,Y,_Z,2016-01,102.10526315999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-09,119.80635207999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-11,117.9975528,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2024-12,122.46635101000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-01,120.33835185999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-02,120.65755173999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-03,123.31755067,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-04,123.21115071999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-06,123.84955045999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-08,124.91355003,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-09,125.33914986,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2025-10,118.52955259,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-01,87.80975688,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-02,88.54817258,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-03,90.39633984,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-04,91.78698729,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-05,92.37325105000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-06,92.62329095,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-07,93.01909879,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-08,92.44773102,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-09,92.79033888,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),KOR,M,PRVM,IX,BTE,Y,_Z,2010-11,94.28419429,A,0,1,2015
