draw,outcome,beta_fuel_lag0,beta_fuel_lag1,beta_fuel_lag2,beta_fuel_lag3,beta_fuel_lag4,beta_fuel_lag5,beta_fuel_lag6,phi_outcome_lag1,common_sample_start,common_sample_end,common_n,block_length
11,china_ppi_yoy_pct,10.736973350961035,6.2166871495888785,5.009816902961113,2.5811415552694066,-1.5123368822366787,3.4029360994964843,-1.3770702391549554,0.9278137837952921,2013-10,2026-06,114,6
11,china_cpi_yoy_pct,2.0369577461005126,0.6742528348221603,-0.36903792792259676,1.8888523173245384,0.03601939791075581,-1.2380487262820203,0.7932132186733982,0.8924666765096277,2013-10,2026-06,114,6
11,china_iav_yoy_pct,-1.1961588861812955,-7.090975266287106,-4.021674147209046,8.783212457658886,2.825871055727468,-1.1230517994702929,-9.796630153251622,0.6777697223701912,2013-10,2026-06,114,6
12,china_ppi_yoy_pct,15.577732753970368,3.1929570736287998,8.597007368485809,0.17064341245430448,3.4949948022375343,2.3391235503419656,1.5126409214626837,0.8769301285787647,2013-10,2026-06,114,6
12,china_cpi_yoy_pct,4.985776683747561,-0.036627187395627925,1.8971176031628056,-0.5969850998847828,1.5217569155469148,0.5113147290466138,1.7700614722452788,0.9276017096355303,2013-10,2026-06,114,6
12,china_iav_yoy_pct,-0.9956955595404495,-9.494679812340461,2.9470977300109196,-8.90737488630112,13.117130075859885,-12.13775712257901,-4.911115690102033,0.6558331874735263,2013-10,2026-06,114,6
13,china_ppi_yoy_pct,8.429405901327689,3.505774926214192,3.3595099231696963,-0.09133767213515206,-0.005225970901788918,-0.07730802243808299,3.9329468279473945,0.9546520496106072,2013-10,2026-06,114,6
13,china_cpi_yoy_pct,0.23897327790985068,0.48961328642811663,0.44624945865155885,0.13256253908775562,-0.282169660688359,0.5370858528103197,-0.29425273812454833,0.9609770973217722,2013-10,2026-06,114,6
13,china_iav_yoy_pct,-2.0206284025552934,2.99152564192243,-1.9807230578016894,1.5655029389352286,-0.2720856003149298,1.9494128903597052,-2.1369230141919444,0.7910059955278002,2013-10,2026-06,114,6
14,china_ppi_yoy_pct,11.763589743144742,0.4584735828662816,2.926102743271758,-1.1303187949287978,-2.9675962927903274,0.9006764023015861,4.092840342560526,0.9490983393803722,2013-10,2026-06,114,6
14,china_cpi_yoy_pct,0.9677798675529549,1.1450354891129615,0.16921238362983054,1.85975014889669,0.4409020026347474,-0.22368576563879913,-1.0198389485454724,0.9360455710378771,2013-10,2026-06,114,6
14,china_iav_yoy_pct,1.6229544177450725,-9.05589566245503,-8.575881349089379,3.876973894280763,3.459036089127927,0.23119701854732222,-7.081682224010558,0.5946552811059859,2013-10,2026-06,114,6
15,china_ppi_yoy_pct,14.7025789694656,2.408964336583602,5.066585405548494,2.0456223627874675,-2.9770646716704303,0.10716848353371217,1.7154622236643053,0.9461543865526518,2013-10,2026-06,114,6
15,china_cpi_yoy_pct,3.254218793214175,0.7058189086855364,-0.02791901261142167,1.9558917238977456,-1.057241131443843,-0.24589102023356935,-0.6829595790284623,0.9349587575332744,2013-10,2026-06,114,6
15,china_iav_yoy_pct,-3.170688144635332,-1.7788366004280949,-6.532933884395051,7.374502282933837,0.4795888942378037,-1.2835459516921361,-4.832622599004219,0.6837684396032949,2013-10,2026-06,114,6
16,china_ppi_yoy_pct,12.234737599171787,1.2360535394600163,0.2916193009144017,-1.060645999448025,-1.7887469320906308,-0.14289580694860016,-0.8228827074075791,0.962956360624865,2013-10,2026-06,114,6
16,china_cpi_yoy_pct,3.1745849202358922,1.2124771024974643,0.7746552594276017,-0.7415772980582617,0.2463632522264923,-0.37480937427986577,-0.25302697183974426,0.9504255534204156,2013-10,2026-06,114,6
16,china_iav_yoy_pct,-0.2283148479699031,-8.315415637318626,-3.0317149687464546,-4.251570396242059,9.703020363295991,-8.1654346495932,-4.5543188596426845,0.6162772435576591,2013-10,2026-06,114,6
17,china_ppi_yoy_pct,12.939810782298522,1.5290670171665717,3.585403406352616,2.1510617031257784,0.4584464126400177,-0.4023072149219645,2.5819690445435084,0.9578818036319308,2013-10,2026-06,114,6
17,china_cpi_yoy_pct,3.5995445618092705,0.9258964121817941,-0.2212615219070561,0.8751767338762844,0.9399981994450544,-0.7890731821414746,1.9302646627781725,0.957417263788433,2013-10,2026-06,114,6
17,china_iav_yoy_pct,-2.0683683934077575,-2.4582682764790036,-5.279165480829681,7.982157333264081,1.5465706425357701,-0.7495207998662263,-7.062028960703608,0.6868451949344058,2013-10,2026-06,114,6
18,china_ppi_yoy_pct,13.248639447690948,4.695344738682735,2.7891416293579665,2.2234821547499237,3.5096941910660506,1.3265839465732823,4.501602714927552,0.9552255767570169,2013-10,2026-06,114,6
18,china_cpi_yoy_pct,1.9183824929883408,0.6609594438699582,-0.08200320241337619,0.9454558482087976,0.9739135646866802,-1.1862702451850176,0.15867266176547562,0.9445560495464396,2013-10,2026-06,114,6
18,china_iav_yoy_pct,-2.250441967028107,0.1782322315067908,-5.120683761862899,5.415430143593323,0.11063020773015295,5.893727892053196,-7.068374212256398,0.732253825748957,2013-10,2026-06,114,6
19,china_ppi_yoy_pct,10.135294595712331,5.136796088281312,3.9266501760031165,-0.3011444967158079,2.3480493743804915,3.4873992174998647,3.7808118570471616,0.9002846802721022,2013-10,2026-06,114,6
