rule_id,rho_normal,rho_stress,rho_extreme,J1_macro_loss,J2_cvar95_macro_loss,J3_avg_gap_month_burden,J4_adjustment_volatility,scenario_count,max_gap_ratio,max_terminal_gap_ratio,max_recovery_terminal_gap_ratio,max_monthly_adjustment_ratio,sample_split,is_feasible,is_pareto,is_knee,is_pareto_exact,knee_score,base_price_2026_06_cny_t,stress_threshold_75_cny_t,stress_threshold_95_cny_t,threshold_quantile_low,threshold_quantile_high
R0822,0.8,0.1,0.1,0.22642009051496226,0.8254105505822942,0.011484825191514305,0.03997997642712889,101,0.10295781745252215,0.10295781745252215,6.589300316961409e-06,0.13678291781872254,development,True,True,False,True,1.5600297954181113,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0823,0.8,0.15,0.0,0.2283219322828969,0.8354362883909504,0.01135487093822078,0.040087060298910585,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0824,0.8,0.15,0.05,0.2289153989961675,0.8379542527086347,0.011200679642283622,0.03992423338867559,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0825,0.8,0.15,0.1,0.22952891161195754,0.8404624075053503,0.011046488346346462,0.03979135159182818,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0826,0.8,0.15,0.15,0.23014249719984708,0.842960849204481,0.010892297050409309,0.039688168436399635,101,0.0943999442568049,0.0943999442568049,6.041596432435506e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0827,0.8,0.2,0.0,0.2314489295358435,0.8501151010138708,0.01092041010515819,0.03995103079499019,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0828,0.8,0.2,0.05,0.23205791323366806,0.8526177693034519,0.01076661629930699,0.03978802003698372,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0829,0.8,0.2,0.1,0.2326702574880016,0.8551106475669012,0.01061282249345579,0.039655051521092374,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0830,0.8,0.2,0.15,0.23328141872350872,0.8575938321829556,0.010459028687604587,0.03955187911232534,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0831,0.8,0.2,0.2,0.23394318274494388,0.8600674180539606,0.010305234881753384,0.03947819816219367,101,0.0861759527608941,0.0861759527608941,5.515260976697214e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0832,0.8,0.25,0.0,0.23462130362655786,0.8644389889013541,0.010490562978073836,0.03986459486933242,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0833,0.8,0.25,0.05,0.2352177691855897,0.8669264454772273,0.01033716666230859,0.03970148993877833,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0834,0.8,0.25,0.1,0.2358287718457171,0.8694041301605452,0.010183770346543343,0.039568489804788595,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0835,0.8,0.25,0.15,0.23644247530637574,0.871872139291173,0.010030374030778097,0.03946534849650279,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0836,0.8,0.25,0.2,0.23710230533110768,0.8743305677326987,0.009876977715012853,0.039391761118310456,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0837,0.8,0.25,0.25,0.23777014886929387,0.8767795089026708,0.009723581399247607,0.03934736505628489,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0838,0.8,0.3,0.0,0.23785132048990723,0.878391060897641,0.010065272270668777,0.03982523856316885,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0839,0.8,0.3,0.05,0.23841276374132248,0.8808633892417649,0.009912273444989487,0.039662121757581416,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0840,0.8,0.3,0.1,0.23902136869442592,0.8833259624911186,0.009759274619310195,0.0395291390687566,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0841,0.8,0.3,0.15,0.23963808591359512,0.8857788769520029,0.009606275793630908,0.03942604452717176,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0842,0.8,0.3,0.2,0.2402955243527186,0.8882222274545327,0.009453276967951616,0.039352533047249436,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0843,0.8,0.3,0.25,0.24096097935596866,0.8906561073828764,0.009300278142272326,0.03930824163652576,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0844,0.8,0.3,0.3,0.241683894187243,0.8930806087047133,0.009147279316593034,0.039292751256614925,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0845,0.8,0.35,0.0,0.24109542362378963,0.8919760593425266,0.00964448069664408,0.03983051759248478,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0846,0.8,0.35,0.05,0.24161918325802137,0.8944333421157159,0.009491879361050743,0.039667463432394405,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0847,0.8,0.35,0.1,0.2422153523989367,0.8968808852810932,0.009339278025457408,0.03953454101861737,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0848,0.8,0.35,0.15,0.24283219886134635,0.8993187851162503,0.009186676689864073,0.03943150423519847,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0849,0.8,0.35,0.2,0.24348726009630214,0.9017471364226658,0.009034075354270739,0.039358047869796325,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0850,0.8,0.35,0.25,0.24415049700517927,0.9041660325559463,0.008881474018677405,0.03931380882412757,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0851,0.8,0.35,0.3,0.2448736971404477,0.9065755654552804,0.008728872683084069,0.03929836797580667,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0852,0.8,0.35,0.35,0.24560059760886394,0.909070350622217,0.008576271347490734,0.03931125265220411,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0853,0.8,0.4,0.0,0.2443326625358286,0.9052053897059337,0.009228354807899231,0.03987781644752084,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0854,0.8,0.4,0.05,0.24483893989860994,0.90764770875896,0.009076150962391854,0.03971489042598523,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0855,0.8,0.4,0.1,0.2454080195939919,0.9100803024047769,0.008923947116884474,0.03958206397727581,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0856,0.8,0.4,0.15,0.24602752391657184,0.9125032668966866,0.008771743271377093,0.03947909071230125,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0857,0.8,0.4,0.2,0.2466769971719678,0.9149166970119361,0.008619539425869715,0.03940566536350685,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0858,0.8,0.4,0.25,0.24733746720881278,0.9173206860819577,0.008467335580362336,0.039361424995085104,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0859,0.8,0.4,0.3,0.24805511093379112,0.9197153260218226,0.008315131734854956,0.03934595086062674,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0860,0.8,0.4,0.35,0.24877648799949761,0.9221952323090187,0.008162927889347577,0.03935877086900192,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0861,0.8,0.4,0.4,0.24951872405857184,0.9250100197221668,0.008010724043840197,0.03939936260466659,101,0.06449984859190472,0.06449984859190472,4.127990309881896e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0862,0.8,0.45,0.0,0.2475748586597558,0.9180900632532502,0.00881679309976418,0.03996491485648085,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0863,0.8,0.45,0.05,0.2480769777753336,0.9205174996377569,0.008664986744342755,0.039802174651513283,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0864,0.8,0.45,0.1,0.24860273002881256,0.9229352235532867,0.008513180388921331,0.0396694738210581,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0865,0.8,0.45,0.15,0.2492199074892829,0.9253433312328544,0.008361374033499907,0.03956656559717162,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0866,0.8,0.45,0.2,0.2498638472894912,0.9277419174334623,0.008209567678078483,0.0394931447364262,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0867,0.8,0.45,0.25,0.2505225207278353,0.9301274810104007,0.008057808605110506,0.039448824836392414,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0868,0.8,0.45,0.3,0.2512372502038381,0.9325016209266144,0.007906076991414646,0.03943319825231715,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0869,0.8,0.45,0.35,0.25195569797875383,0.9349610401393642,0.007754345377718787,0.03944580809261471,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0870,0.8,0.45,0.4,0.2526918518879411,0.9377553534071971,0.007602613764022927,0.03948613356624798,101,0.06449984859190472,0.06449984859190472,4.127990309881896e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0871,0.8,0.45,0.45,0.25343107395637593,0.9405386694000337,0.0074508821503270675,0.03955360738803991,101,0.05912486120924599,0.05912486120924599,3.783991117391737e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0872,0.8,0.5,0.0,0.2507966148979926,0.930628273990807,0.008409722400000262,0.04008975258431625,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0873,0.8,0.5,0.05,0.25129587447714685,0.9330357428114185,0.008258381481688035,0.03992721513009339,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0874,0.8,0.5,0.1,0.25179701953384087,0.93543351095497,0.008107040563375805,0.039794630711484404,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0875,0.8,0.5,0.15,0.25239864333977124,0.9378216746377793,0.007955699645063579,0.039691752172877896,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0876,0.8,0.5,0.2,0.25303973001468294,0.9402003286001864,0.007804358726751351,0.03961827445606658,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0877,0.8,0.5,0.25,0.25369741782209293,0.9425695661367911,0.007653017808439123,0.039573835804465704,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0878,0.8,0.5,0.3,0.25440670967816587,0.944929479125911,0.0075016768901268955,0.03955801959732563,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0879,0.8,0.5,0.35,0.25512317796181094,0.9473746830083553,0.0073503359718146664,0.039570356775586166,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0880,0.8,0.5,0.4,0.2558625195044928,0.9501547925261423,0.007198995053502439,0.039610328806983716,101,0.06449984859190472,0.06449984859190472,4.127990309881896e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0881,0.8,0.5,0.45,0.2565992600556481,0.9529239163326976,0.007047654135190212,0.03967737112611172,101,0.05912486120924599,0.05912486120924599,3.783991117391737e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0882,0.8,0.5,0.5,0.2573692389907591,0.9556821600112935,0.006896313216877983,0.039770876975796385,101,0.05374987382658726,0.05374987382658726,3.43999192490158e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0883,0.8,0.55,0.0,0.2539745194118391,0.9428179499945792,0.008008034118615764,0.04025039380311894,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0884,0.8,0.55,0.05,0.25447150402560914,0.9452112130077283,0.007857083895687164,0.040088140717342034,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0885,0.8,0.55,0.1,0.2549732979436306,0.9475947858097942,0.007706133672758568,0.03995572984995036,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0886,0.8,0.55,0.15,0.2555353728895917,0.9499687646036096,0.007555183449829973,0.039852913509196584,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0887,0.8,0.55,0.2,0.2561741903085444,0.9523332441160508,0.007404233226901375,0.03977938683008097,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0888,0.8,0.55,0.25,0.2568341782042819,0.9546883176282797,0.007253283003972779,0.039734788973634264,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0889,0.8,0.55,0.3,0.25754962192208025,0.9570340770051987,0.007102332781044182,0.039718704943294075,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0890,0.8,0.55,0.35,0.25826876985802405,0.9594651376742251,0.006951382558115586,0.03973066798066621,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0891,0.8,0.55,0.4,0.25900561005070266,0.9622311143640111,0.006800432335186989,0.03977016248933451,101,0.06449984859190472,0.06449984859190472,4.127990309881896e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0892,0.8,0.55,0.45,0.2597396144536692,0.9649861157146377,0.006649482112258392,0.03983662742382058,101,0.05912486120924599,0.05912486120924599,3.783991117391737e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0893,0.8,0.55,0.5,0.2605039877604659,0.9677302472960579,0.006498531889329797,0.03992946007172954,101,0.05374987382658726,0.05374987382658726,3.43999192490158e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0894,0.8,0.55,0.55,0.26129455867634344,0.9704636131089518,0.0063475816664011996,0.040048020150825044,101,0.048374886443928525,0.048374886443928525,3.095992732411422e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0895,0.8,0.6,0.0,0.25714248600392015,0.9546938721229211,0.007612181403932149,0.04044517353700023,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0896,0.8,0.6,0.05,0.25763720995671247,0.9570730079138104,0.007461621876387184,0.040283241639791495,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0897,0.8,0.6,0.1,0.2581420629218002,0.9594424627682548,0.007311062348842218,0.040151018489340176,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0898,0.8,0.6,0.15,0.2586740526668668,0.9618023328784276,0.0071605028212972524,0.04004825581789311,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0899,0.8,0.6,0.2,0.2593080099196689,0.9641527129605647,0.007009943293752289,0.03997464905427062,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0900,0.8,0.6,0.25,0.2599749419467743,0.9664936962852032,0.006859383766207323,0.03992983851652041,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0901,0.8,0.6,0.3,0.26068789489783234,0.968825374706638,0.00670882423866236,0.03991341120643572,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0902,0.8,0.6,0.35,0.26140455394778506,0.9712423636416966,0.006558264711117395,0.03992490316900556,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0903,0.8,0.6,0.4,0.26213890713285776,0.9739942778084556,0.00640770518357243,0.03996380236671391,101,0.06449984859190472,0.06449984859190472,4.127990309881896e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0904,0.8,0.6,0.45,0.26287042640424374,0.9767352258364402,0.0062571456560274645,0.04002955200744948,101,0.05912486120924599,0.05912486120924599,3.783991117391737e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0905,0.8,0.6,0.5,0.2636323164531292,0.9794653132850626,0.0061065861284825005,0.04012155425603932,101,0.05374987382658726,0.05374987382658726,3.43999192490158e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0906,0.8,0.6,0.55,0.2644204059824129,0.9821846441444788,0.005956026600937535,0.04023917425334157,101,0.048374886443928525,0.048374886443928525,3.095992732411422e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0907,0.8,0.6,0.6,0.2652054096818002,0.9848933208667373,0.00580546707339257,0.04038174436352951,101,0.04299989906126981,0.04299989906126981,2.751993539921264e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0908,0.8,0.65,0.0,0.26028071244934703,0.9662656948290143,0.007223199571404903,0.04067264206813561,101,0.10749974765317452,0.10749974765317452,6.87998384980316e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0909,0.8,0.65,0.05,0.26077399184164607,0.9686307812256157,0.00707303073924357,0.04051106304708491,101,0.1021247602705158,0.1021247602705158,6.535984657313002e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0910,0.8,0.65,0.1,0.26128996982820174,0.9709861947912279,0.006922861907082237,0.040379038287250583,101,0.09674977288785708,0.09674977288785708,6.191985464822844e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0911,0.8,0.65,0.15,0.26181766915853666,0.9733320317098316,0.0067726930749209035,0.04027631892408703,101,0.09137478550519834,0.09137478550519834,5.8479862723326865e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0912,0.8,0.65,0.2,0.262418844843076,0.9756683866894819,0.00662252424275957,0.04020260078519328,101,0.08599979812253962,0.08599979812253962,5.503987079842528e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0913,0.8,0.65,0.25,0.26308606544706764,0.9779953529925464,0.006472355410598236,0.04015752557463675,101,0.0806248107398809,0.0806248107398809,5.15998788735237e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0914,0.8,0.65,0.3,0.26379654231166844,0.9803130224651612,0.006322186578436902,0.04014068264191211,101,0.07524982335722216,0.07524982335722216,4.815988694862212e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0915,0.8,0.65,0.35,0.26451072691855376,0.9827160105160068,0.006172017746275569,0.04015161129949701,101,0.06987483597456344,0.06987483597456344,4.471989502372055e-06,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0916,0.8,0.65,0.4,0.26524260730213184,0.9854539318550253,0.006021848914114236,0.0401898036403481,101,0.06449984859190472,0.06449984859190472,4.127990309881896e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0917,0.8,0.65,0.45,0.2659716554117818,0.9881808951036172,0.005871680081952903,0.04025470779597978,101,0.05912486120924599,0.05912486120924599,3.783991117391737e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0918,0.8,0.65,0.5,0.2667310759368784,0.9908970058130815,0.005721511249791569,0.04034573156737353,101,0.05374987382658726,0.05374987382658726,3.43999192490158e-06,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
